x,ichiman,gosen,sen,gohyaku,hyaku,goju,ju,go,ichi
210472,21,0,0,0,4,1,2,0,2
923214,92,0,3,0,2,0,1,0,4
342534,34,0,2,1,0,0,3,0,4
607001,60,1,2,0,0,0,0,0,1
212796,21,0,2,1,2,1,4,1,1
597692,59,1,2,1,1,1,4,0,2
480839,48,0,0,1,3,0,3,1,4
78814,7,1,3,1,3,0,1,0,4
877263,87,1,2,0,2,1,1,0,3
549320,54,1,4,0,3,0,2,0,0
798757,79,1,3,1,2,1,0,1,2
76546,7,1,1,1,0,0,4,1,1
592744,59,0,2,1,2,0,4,0,4
61121,6,0,1,0,1,0,2,0,1
799489,79,1,4,0,4,1,3,1,4
842308,84,0,2,0,3,0,0,1,3
727157,72,1,2,0,1,1,0,1,2
590082,59,0,0,0,0,1,3,0,2
479609,47,1,4,1,1,0,0,1,4
45216,4,1,0,0,2,0,1,1,1
807145,80,1,2,0,1,0,4,1,0
466006,46,1,1,0,0,0,0,1,1
490417,49,0,0,0,4,0,1,1,2
542297,54,0,2,0,2,1,4,1,2
703999,70,0,3,1,4,1,4,1,4
360030,36,0,0,0,0,0,3,0,0
625362,62,1,0,0,3,1,1,0,2
688126,68,1,3,0,1,0,2,1,1
565853,56,1,0,1,3,1,0,0,3
346923,34,1,1,1,4,0,2,0,3
40387,4,0,0,0,3,1,3,1,2
601128,60,0,1,0,1,0,2,1,3
301463,30,0,1,0,4,1,1,0,3
921925,92,0,1,1,4,0,2,1,0
105101,10,1,0,0,1,0,0,0,1
698094,69,1,3,0,0,1,4,0,4
976461,97,1,1,0,4,1,1,0,1
554900,55,0,4,1,4,0,0,0,0
83803,8,0,3,1,3,0,0,0,3
564828,56,0,4,1,3,0,2,1,3
414504,41,0,4,1,0,0,0,0,4
535691,53,1,0,1,1,1,4,0,1
698686,69,1,3,1,1,1,3,1,1
523976,52,0,3,1,4,1,2,1,1
63502,6,0,3,1,0,0,0,0,2
605456,60,1,0,0,4,1,0,1,1
999365,99,1,4,0,3,1,1,1,0
762951,76,0,2,1,4,1,0,0,1
510601,51,0,0,1,1,0,0,0,1
592981,59,0,2,1,4,1,3,0,1
608927,60,1,3,1,4,0,2,1,2
256766,25,1,1,1,2,1,1,1,1
922863,92,0,2,1,3,1,1,0,3
276900,27,1,1,1,4,0,0,0,0
626713,62,1,1,1,2,0,1,0,3
874932,87,0,4,1,4,0,3,0,2
999044,99,1,4,0,0,0,4,0,4
399207,39,1,4,0,2,0,0,1,2
683264,68,0,3,0,2,1,1,0,4
943737,94,0,3,1,2,0,3,1,2
103852,10,0,3,1,3,1,0,0,2
628361,62,1,3,0,3,1,1,0,1
81624,8,0,1,1,1,0,2,0,4
544459,54,0,4,0,4,1,0,1,4
805991,80,1,0,1,4,1,4,0,1
206989,20,1,1,1,4,1,3,1,4
63863,6,0,3,1,3,1,1,0,3
642298,64,0,2,0,2,1,4,1,3
863291,86,0,3,0,2,1,4,0,1
301623,30,0,1,1,1,0,2,0,3
376375,37,1,1,0,3,1,2,1,0
196014,19,1,1,0,0,0,1,0,4
927438,92,1,2,0,4,0,3,1,3
48318,4,1,3,0,3,0,1,1,3
95436,9,1,0,0,4,0,3,1,1
740683,74,0,0,1,1,1,3,0,3
144971,14,0,4,1,4,1,2,0,1
15500,1,1,0,1,0,0,0,0,0
812191,81,0,2,0,1,1,4,0,1
783370,78,0,3,0,3,1,2,0,0
60735,6,0,0,1,2,0,3,1,0
255551,25,1,0,1,0,1,0,0,1
145894,14,1,0,1,3,1,4,0,4
685094,68,1,0,0,0,1,4,0,4
498075,49,1,3,0,0,1,2,1,0
65949,6,1,0,1,4,0,4,1,4
26924,2,1,1,1,4,0,2,0,4
609920,60,1,4,1,4,0,2,0,0
358078,35,1,3,0,0,1,2,1,3
874461,87,0,4,0,4,1,1,0,1
728271,72,1,3,0,2,1,2,0,1
556348,55,1,1,0,3,0,4,1,3
791816,79,0,1,1,3,0,1,1,1
345454,34,1,0,0,4,1,0,0,4
938726,93,1,3,1,2,0,2,1,1
697625,69,1,2,1,1,0,2,1,0
961299,96,0,1,0,2,1,4,1,4
210237,21,0,0,0,2,0,3,1,2
4400,0,0,4,0,4,0,0,0,0
419036,41,1,4,0,0,0,3,1,1
847641,84,1,2,1,1,0,4,0,1
577557,57,1,2,1,0,1,0,1,2
254829,25,0,4,1,3,0,2,1,4
129852,12,1,4,1,3,1,0,0,2
892594,89,0,2,1,0,1,4,0,4
852220,85,0,2,0,2,0,2,0,0
309595,30,1,4,1,0,1,4,1,0
734993,73,0,4,1,4,1,4,0,3
486143,48,1,1,0,1,0,4,0,3
865320,86,1,0,0,3,0,2,0,0
848040,84,1,3,0,0,0,4,0,0
38354,3,1,3,0,3,1,0,0,4
264845,26,0,4,1,3,0,4,1,0
736792,73,1,1,1,2,1,4,0,2
881471,88,0,1,0,4,1,2,0,1
41154,4,0,1,0,1,1,0,0,4
42615,4,0,2,1,1,0,1,1,0
296329,29,1,1,0,3,0,2,1,4
4328,0,0,4,0,3,0,2,1,3
468748,46,1,3,1,2,0,4,1,3
218749,21,1,3,1,2,0,4,1,4
508460,50,1,3,0,4,1,1,0,0
576392,57,1,1,0,3,1,4,0,2
988038,98,1,3,0,0,0,3,1,3
518504,51,1,3,1,0,0,0,0,4
952222,95,0,2,0,2,0,2,0,2
903904,90,0,3,1,4,0,0,0,4
744765,74,0,4,1,2,1,1,1,0
299448,29,1,4,0,4,0,4,1,3
688278,68,1,3,0,2,1,2,1,3
150646,15,0,0,1,1,0,4,1,1
335711,33,1,0,1,2,0,1,0,1
319324,31,1,4,0,3,0,2,0,4
200048,20,0,0,0,0,0,4,1,3
47083,4,1,2,0,0,1,3,0,3
304873,30,0,4,1,3,1,2,0,3
620364,62,0,0,0,3,1,1,0,4
580098,58,0,0,0,0,1,4,1,3
699419,69,1,4,0,4,0,1,1,4
597740,59,1,2,1,2,0,4,0,0
212852,21,0,2,1,3,1,0,0,2
762831,76,0,2,1,3,0,3,0,1
949350,94,1,4,0,3,1,0,0,0
675410,67,1,0,0,4,0,1,0,0
644968,64,0,4,1,4,1,1,1,3
142635,14,0,2,1,1,0,3,1,0
962809,96,0,2,1,3,0,0,1,4
295363,29,1,0,0,3,1,1,0,3
640359,64,0,0,0,3,1,0,1,4
60236,6,0,0,0,2,0,3,1,1
527345,52,1,2,0,3,0,4,1,0
804791,80,0,4,1,2,1,4,0,1
839466,83,1,4,0,4,1,1,1,1
593683,59,0,3,1,1,1,3,0,3
747795,74,1,2,1,2,1,4,1,0
33082,3,0,3,0,0,1,3,0,2
242636,24,0,2,1,1,0,3,1,1
365195,36,1,0,0,1,1,4,1,0
477760,47,1,2,1,2,1,1,0,0
707646,70,1,2,1,1,0,4,1,1
131592,13,0,1,1,0,1,4,0,2
176642,17,1,1,1,1,0,4,0,2
97333,9,1,2,0,3,0,3,0,3
434087,43,0,4,0,0,1,3,1,2
582726,58,0,2,1,2,0,2,1,1
221070,22,0,1,0,0,1,2,0,0
693904,69,0,3,1,4,0,0,0,4
116942,11,1,1,1,4,0,4,0,2
980366,98,0,0,0,3,1,1,1,1
437945,43,1,2,1,4,0,4,1,0
296587,29,1,1,1,0,1,3,1,2
512857,51,0,2,1,3,1,0,1,2
288309,28,1,3,0,3,0,0,1,4
131287,13,0,1,0,2,1,3,1,2
122773,12,0,2,1,2,1,2,0,3
980274,98,0,0,0,2,1,2,0,4
216086,21,1,1,0,0,1,3,1,1
33237,3,0,3,0,2,0,3,1,2
756218,75,1,1,0,2,0,1,1,3
419139,41,1,4,0,1,0,3,1,4
295449,29,1,0,0,4,0,4,1,4
185039,18,1,0,0,0,0,3,1,4
135127,13,1,0,0,1,0,2,1,2
286335,28,1,1,0,3,0,3,1,0
627579,62,1,2,1,0,1,2,1,4
287125,28,1,2,0,1,0,2,1,0
363408,36,0,3,0,4,0,0,1,3
409208,40,1,4,0,2,0,0,1,3
297449,29,1,2,0,4,0,4,1,4
15145,1,1,0,0,1,0,4,1,0
305661,30,1,0,1,1,1,1,0,1
251987,25,0,1,1,4,1,3,1,2
6816,0,1,1,1,3,0,1,1,1
82849,8,0,2,1,3,0,4,1,4
899553,89,1,4,1,0,1,0,0,3
913224,91,0,3,0,2,0,2,0,4
847056,84,1,2,0,0,1,0,1,1
249318,24,1,4,0,3,0,1,1,3
47655,4,1,2,1,1,1,0,1,0
54001,5,0,4,0,0,0,0,0,1
942184,94,0,2,0,1,1,3,0,4
244645,24,0,4,1,1,0,4,1,0
217404,21,1,2,0,4,0,0,0,4
134126,13,0,4,0,1,0,2,1,1
132610,13,0,2,1,1,0,1,0,0
382911,38,0,2,1,4,0,1,0,1
565718,56,1,0,1,2,0,1,1,3
872795,87,0,2,1,2,1,4,1,0
864135,86,0,4,0,1,0,3,1,0
706732,70,1,1,1,2,0,3,0,2
615739,61,1,0,1,2,0,3,1,4
416275,41,1,1,0,2,1,2,1,0
922989,92,0,2,1,4,1,3,1,4
482291,48,0,2,0,2,1,4,0,1
689443,68,1,4,0,4,0,4,0,3
837411,83,1,2,0,4,0,1,0,1
130301,13,0,0,0,3,0,0,0,1
742766,74,0,2,1,2,1,1,1,1
278929,27,1,3,1,4,0,2,1,4
993632,99,0,3,1,1,0,3,0,2
112872,11,0,2,1,3,1,2,0,2
101762,10,0,1,1,2,1,1,0,2
254833,25,0,4,1,3,0,3,0,3
339534,33,1,4,1,0,0,3,0,4
128008,12,1,3,0,0,0,0,1,3
875977,87,1,0,1,4,1,2,1,2
2759,0,0,2,1,2,1,0,1,4
326216,32,1,1,0,2,0,1,1,1
740511,74,0,0,1,0,0,1,0,1
505227,50,1,0,0,2,0,2,1,2
870011,87,0,0,0,0,0,1,0,1
763768,76,0,3,1,2,1,1,1,3
557422,55,1,2,0,4,0,2,0,2
994246,99,0,4,0,2,0,4,1,1
378225,37,1,3,0,2,0,2,1,0
608645,60,1,3,1,1,0,4,1,0
314155,31,0,4,0,1,1,0,1,0
60544,6,0,0,1,0,0,4,0,4
134951,13,0,4,1,4,1,0,0,1
429514,42,1,4,1,0,0,1,0,4
618791,61,1,3,1,2,1,4,0,1
609556,60,1,4,1,0,1,0,1,1
880597,88,0,0,1,0,1,4,1,2
540739,54,0,0,1,2,0,3,1,4
220994,22,0,0,1,4,1,4,0,4
929216,92,1,4,0,2,0,1,1,1
222385,22,0,2,0,3,1,3,1,0
694056,69,0,4,0,0,1,0,1,1
342705,34,0,2,1,2,0,0,1,0
149472,14,1,4,0,4,1,2,0,2
728753,72,1,3,1,2,1,0,0,3
566758,56,1,1,1,2,1,0,1,3
550604,55,0,0,1,1,0,0,0,4
963335,96,0,3,0,3,0,3,1,0
969929,96,1,4,1,4,0,2,1,4
390732,39,0,0,1,2,0,3,0,2
381409,38,0,1,0,4,0,0,1,4
182517,18,0,2,1,0,0,1,1,2
931370,93,0,1,0,3,1,2,0,0
683298,68,0,3,0,2,1,4,1,3
164731,16,0,4,1,2,0,3,0,1
105999,10,1,0,1,4,1,4,1,4
139298,13,1,4,0,2,1,4,1,3
490842,49,0,0,1,3,0,4,0,2
59800,5,1,4,1,3,0,0,0,0
770827,77,0,0,1,3,0,2,1,2
310030,31,0,0,0,0,0,3,0,0
499399,49,1,4,0,3,1,4,1,4
581087,58,0,1,0,0,1,3,1,2
809258,80,1,4,0,2,1,0,1,3
624068,62,0,4,0,0,1,1,1,3
100093,10,0,0,0,0,1,4,0,3
880808,88,0,0,1,3,0,0,1,3
304757,30,0,4,1,2,1,0,1,2
327979,32,1,2,1,4,1,2,1,4
56429,5,1,1,0,4,0,2,1,4
103074,10,0,3,0,0,1,2,0,4
509658,50,1,4,1,1,1,0,1,3
562115,56,0,2,0,1,0,1,1,0
902828,90,0,2,1,3,0,2,1,3
506025,50,1,1,0,0,0,2,1,0
63584,6,0,3,1,0,1,3,0,4
347232,34,1,2,0,2,0,3,0,2
47186,4,1,2,0,1,1,3,1,1
171188,17,0,1,0,1,1,3,1,3
134956,13,0,4,1,4,1,0,1,1
110328,11,0,0,0,3,0,2,1,3
205620,20,1,0,1,1,0,2,0,0
155362,15,1,0,0,3,1,1,0,2
845133,84,1,0,0,1,0,3,0,3
359423,35,1,4,0,4,0,2,0,3
949012,94,1,4,0,0,0,1,0,2
652424,65,0,2,0,4,0,2,0,4
978480,97,1,3,0,4,1,3,0,0
680184,68,0,0,0,1,1,3,0,4
887788,88,1,2,1,2,1,3,1,3
233288,23,0,3,0,2,1,3,1,3
417817,41,1,2,1,3,0,1,1,2
746510,74,1,1,1,0,0,1,0,0
949846,94,1,4,1,3,0,4,1,1
629203,62,1,4,0,2,0,0,0,3
828147,82,1,3,0,1,0,4,1,2
281967,28,0,1,1,4,1,1,1,2
588145,58,1,3,0,1,0,4,1,0
638802,63,1,3,1,3,0,0,0,2
707881,70,1,2,1,3,1,3,0,1
862645,86,0,2,1,1,0,4,1,0
759298,75,1,4,0,2,1,4,1,3
648377,64,1,3,0,3,1,2,1,2
13722,1,0,3,1,2,0,2,0,2
183254,18,0,3,0,2,1,0,0,4
337981,33,1,2,1,4,1,3,0,1
828538,82,1,3,1,0,0,3,1,3
444972,44,0,4,1,4,1,2,0,2
485390,48,1,0,0,3,1,4,0,0
595674,59,1,0,1,1,1,2,0,4
211159,21,0,1,0,1,1,0,1,4
770524,77,0,0,1,0,0,2,0,4
254202,25,0,4,0,2,0,0,0,2
425939,42,1,0,1,4,0,3,1,4
12328,1,0,2,0,3,0,2,1,3
680344,68,0,0,0,3,0,4,0,4
256165,25,1,1,0,1,1,1,1,0
201961,20,0,1,1,4,1,1,0,1
775692,77,1,0,1,1,1,4,0,2
697022,69,1,2,0,0,0,2,0,2
382442,38,0,2,0,4,0,4,0,2
794571,79,0,4,1,0,1,2,0,1
988742,98,1,3,1,2,0,4,0,2
458247,45,1,3,0,2,0,4,1,2
815704,81,1,0,1,2,0,0,0,4
931825,93,0,1,1,3,0,2,1,0
254984,25,0,4,1,4,1,3,0,4
587182,58,1,2,0,1,1,3,0,2
911128,91,0,1,0,1,0,2,1,3
720704,72,0,0,1,2,0,0,0,4
56154,5,1,1,0,1,1,0,0,4
446017,44,1,1,0,0,0,1,1,2
118498,11,1,3,0,4,1,4,1,3
316182,31,1,1,0,1,1,3,0,2
721721,72,0,1,1,2,0,2,0,1
951073,95,0,1,0,0,1,2,0,3
448837,44,1,3,1,3,0,3,1,2
120241,12,0,0,0,2,0,4,0,1
230031,23,0,0,0,0,0,3,0,1
256624,25,1,1,1,1,0,2,0,4
575609,57,1,0,1,1,0,0,1,4
755369,75,1,0,0,3,1,1,1,4
83481,8,0,3,0,4,1,3,0,1
170854,17,0,0,1,3,1,0,0,4
694660,69,0,4,1,1,1,1,0,0
193435,19,0,3,0,4,0,3,1,0
258290,25,1,3,0,2,1,4,0,0
161328,16,0,1,0,3,0,2,1,3
842641,84,0,2,1,1,0,4,0,1
298310,29,1,3,0,3,0,1,0,0
821536,82,0,1,1,0,0,3,1,1
470491,47,0,0,0,4,1,4,0,1
927359,92,1,2,0,3,1,0,1,4
892839,89,0,2,1,3,0,3,1,4
303103,30,0,3,0,1,0,0,0,3
869492,86,1,4,0,4,1,4,0,2
893916,89,0,3,1,4,0,1,1,1
974304,97,0,4,0,3,0,0,0,4
752935,75,0,2,1,4,0,3,1,0
11341,1,0,1,0,3,0,4,0,1
1695,0,0,1,1,1,1,4,1,0
870023,87,0,0,0,0,0,2,0,3
645070,64,1,0,0,0,1,2,0,0
261993,26,0,1,1,4,1,4,0,3
368059,36,1,3,0,0,1,0,1,4
665922,66,1,0,1,4,0,2,0,2
753212,75,0,3,0,2,0,1,0,2
70553,7,0,0,1,0,1,0,0,3
504165,50,0,4,0,1,1,1,1,0
221976,22,0,1,1,4,1,2,1,1
818851,81,1,3,1,3,1,0,0,1
956119,95,1,1,0,1,0,1,1,4
777011,77,1,2,0,0,0,1,0,1
97824,9,1,2,1,3,0,2,0,4
311402,31,0,1,0,4,0,0,0,2
598728,59,1,3,1,2,0,2,1,3
663891,66,0,3,1,3,1,4,0,1
27768,2,1,2,1,2,1,1,1,3
358878,35,1,3,1,3,1,2,1,3
554344,55,0,4,0,3,0,4,0,4
651816,65,0,1,1,3,0,1,1,1
595259,59,1,0,0,2,1,0,1,4
47550,4,1,2,1,0,1,0,0,0
85281,8,1,0,0,2,1,3,0,1
284753,28,0,4,1,2,1,0,0,3
356443,35,1,1,0,4,0,4,0,3
715843,71,1,0,1,3,0,4,0,3
373729,37,0,3,1,2,0,2,1,4
415777,41,1,0,1,2,1,2,1,2
966527,96,1,1,1,0,0,2,1,2
880518,88,0,0,1,0,0,1,1,3
416159,41,1,1,0,1,1,0,1,4
925867,92,1,0,1,3,1,1,1,2
980070,98,0,0,0,0,1,2,0,0
3261,0,0,3,0,2,1,1,0,1
166402,16,1,1,0,4,0,0,0,2
761939,76,0,1,1,4,0,3,1,4
856130,85,1,1,0,1,0,3,0,0
428017,42,1,3,0,0,0,1,1,2
201280,20,0,1,0,2,1,3,0,0
818895,81,1,3,1,3,1,4,1,0
794368,79,0,4,0,3,1,1,1,3
104610,10,0,4,1,1,0,1,0,0
375869,37,1,0,1,3,1,1,1,4
367895,36,1,2,1,3,1,4,1,0
697737,69,1,2,1,2,0,3,1,2
108461,10,1,3,0,4,1,1,0,1
358697,35,1,3,1,1,1,4,1,2
18271,1,1,3,0,2,1,2,0,1
146879,14,1,1,1,3,1,2,1,4
42690,4,0,2,1,1,1,4,0,0
422973,42,0,2,1,4,1,2,0,3
496384,49,1,1,0,3,1,3,0,4
280569,28,0,0,1,0,1,1,1,4
104367,10,0,4,0,3,1,1,1,2
233738,23,0,3,1,2,0,3,1,3
653780,65,0,3,1,2,1,3,0,0
424339,42,0,4,0,3,0,3,1,4
694758,69,0,4,1,2,1,0,1,3
877597,87,1,2,1,0,1,4,1,2
489864,48,1,4,1,3,1,1,0,4
821063,82,0,1,0,0,1,1,0,3
682321,68,0,2,0,3,0,2,0,1
467057,46,1,2,0,0,1,0,1,2
699524,69,1,4,1,0,0,2,0,4
390328,39,0,0,0,3,0,2,1,3
371547,37,0,1,1,0,0,4,1,2
974786,97,0,4,1,2,1,3,1,1
426051,42,1,1,0,0,1,0,0,1
962373,96,0,2,0,3,1,2,0,3
258422,25,1,3,0,4,0,2,0,2
291426,29,0,1,0,4,0,2,1,1
105439,10,1,0,0,4,0,3,1,4
476441,47,1,1,0,4,0,4,0,1
443602,44,0,3,1,1,0,0,0,2
592857,59,0,2,1,3,1,0,1,2
604978,60,0,4,1,4,1,2,1,3
942030,94,0,2,0,0,0,3,0,0
690486,69,0,0,0,4,1,3,1,1
337661,33,1,2,1,1,1,1,0,1
297063,29,1,2,0,0,1,1,0,3
577804,57,1,2,1,3,0,0,0,4
556291,55,1,1,0,2,1,4,0,1
68018,6,1,3,0,0,0,1,1,3
73577,7,0,3,1,0,1,2,1,2
674360,67,0,4,0,3,1,1,0,0
592242,59,0,2,0,2,0,4,0,2
545869,54,1,0,1,3,1,1,1,4
480519,48,0,0,1,0,0,1,1,4
385467,38,1,0,0,4,1,1,1,2
36357,3,1,1,0,3,1,0,1,2
105578,10,1,0,1,0,1,2,1,3
876852,87,1,1,1,3,1,0,0,2
933644,93,0,3,1,1,0,4,0,4
878661,87,1,3,1,1,1,1,0,1
601062,60,0,1,0,0,1,1,0,2
956846,95,1,1,1,3,0,4,1,1
807429,80,1,2,0,4,0,2,1,4
768600,76,1,3,1,1,0,0,0,0
9136,0,1,4,0,1,0,3,1,1
954790,95,0,4,1,2,1,4,0,0
730579,73,0,0,1,0,1,2,1,4
392615,39,0,2,1,1,0,1,1,0
446190,44,1,1,0,1,1,4,0,0
856941,85,1,1,1,4,0,4,0,1
583414,58,0,3,0,4,0,1,0,4
403077,40,0,3,0,0,1,2,1,2
590679,59,0,0,1,1,1,2,1,4
455052,45,1,0,0,0,1,0,0,2
797433,79,1,2,0,4,0,3,0,3
762951,76,0,2,1,4,1,0,0,1
243424,24,0,3,0,4,0,2,0,4
629990,62,1,4,1,4,1,4,0,0
3657,0,0,3,1,1,1,0,1,2
178117,17,1,3,0,1,0,1,1,2
115592,11,1,0,1,0,1,4,0,2
140313,14,0,0,0,3,0,1,0,3
94167,9,0,4,0,1,1,1,1,2
546247,54,1,1,0,2,0,4,1,2
781673,78,0,1,1,1,1,2,0,3
647116,64,1,2,0,1,0,1,1,1
109940,10,1,4,1,4,0,4,0,0
261883,26,0,1,1,3,1,3,0,3
263245,26,0,3,0,2,0,4,1,0
815590,81,1,0,1,0,1,4,0,0
381679,38,0,1,1,1,1,2,1,4
459072,45,1,4,0,0,1,2,0,2
993879,99,0,3,1,3,1,2,1,4
184374,18,0,4,0,3,1,2,0,4
856151,85,1,1,0,1,1,0,0,1
254406,25,0,4,0,4,0,0,1,1
517482,51,1,2,0,4,1,3,0,2
242741,24,0,2,1,2,0,4,0,1
907766,90,1,2,1,2,1,1,1,1
189369,18,1,4,0,3,1,1,1,4
209786,20,1,4,1,2,1,3,1,1
719959,71,1,4,1,4,1,0,1,4
580605,58,0,0,1,1,0,0,1,0
684758,68,0,4,1,2,1,0,1,3
524861,52,0,4,1,3,1,1,0,1
294730,29,0,4,1,2,0,3,0,0
534989,53,0,4,1,4,1,3,1,4
389059,38,1,4,0,0,1,0,1,4
188084,18,1,3,0,0,1,3,0,4
894261,89,0,4,0,2,1,1,0,1
163155,16,0,3,0,1,1,0,1,0
679423,67,1,4,0,4,0,2,0,3
461082,46,0,1,0,0,1,3,0,2
555379,55,1,0,0,3,1,2,1,4
946519,94,1,1,1,0,0,1,1,4
455296,45,1,0,0,2,1,4,1,1
28524,2,1,3,1,0,0,2,0,4
678902,67,1,3,1,4,0,0,0,2
13651,1,0,3,1,1,1,0,0,1
735617,73,1,0,1,1,0,1,1,2
605593,60,1,0,1,0,1,4,0,3
324970,32,0,4,1,4,1,2,0,0
81533,8,0,1,1,0,0,3,0,3
780952,78,0,0,1,4,1,0,0,2
767760,76,1,2,1,2,1,1,0,0
896284,89,1,1,0,2,1,3,0,4
557677,55,1,2,1,1,1,2,1,2
310551,31,0,0,1,0,1,0,0,1
19706,1,1,4,1,2,0,0,1,1
145885,14,1,0,1,3,1,3,1,0
285534,28,1,0,1,0,0,3,0,4
778975,77,1,3,1,4,1,2,1,0
966694,96,1,1,1,1,1,4,0,4
33580,3,0,3,1,0,1,3,0,0
924048,92,0,4,0,0,0,4,1,3
335900,33,1,0,1,4,0,0,0,0
282105,28,0,2,0,1,0,0,1,0
372299,37,0,2,0,2,1,4,1,4
768617,76,1,3,1,1,0,1,1,2
831179,83,0,1,0,1,1,2,1,4
643831,64,0,3,1,3,0,3,0,1
119611,11,1,4,1,1,0,1,0,1
94415,9,0,4,0,4,0,1,1,0
768019,76,1,3,0,0,0,1,1,4
278443,27,1,3,0,4,0,4,0,3
622790,62,0,2,1,2,1,4,0,0
346897,34,1,1,1,3,1,4,1,2
734225,73,0,4,0,2,0,2,1,0
205199,20,1,0,0,1,1,4,1,4
663793,66,0,3,1,2,1,4,0,3
843277,84,0,3,0,2,1,2,1,2
591302,59,0,1,0,3,0,0,0,2
67698,6,1,2,1,1,1,4,1,3
963087,96,0,3,0,0,1,3,1,2
16878,1,1,1,1,3,1,2,1,3
950005,95,0,0,0,0,0,0,1,0
92105,9,0,2,0,1,0,0,1,0
703732,70,0,3,1,2,0,3,0,2
682642,68,0,2,1,1,0,4,0,2
143713,14,0,3,1,2,0,1,0,3
395806,39,1,0,1,3,0,0,1,1
68179,6,1,3,0,1,1,2,1,4
120417,12,0,0,0,4,0,1,1,2
276858,27,1,1,1,3,1,0,1,3
315737,31,1,0,1,2,0,3,1,2
528004,52,1,3,0,0,0,0,0,4
779273,77,1,4,0,2,1,2,0,3
356145,35,1,1,0,1,0,4,1,0
666639,66,1,1,1,1,0,3,1,4
658046,65,1,3,0,0,0,4,1,1
226455,22,1,1,0,4,1,0,1,0
180048,18,0,0,0,0,0,4,1,3
46436,4,1,1,0,4,0,3,1,1
277912,27,1,2,1,4,0,1,0,2
630798,63,0,0,1,2,1,4,1,3
604596,60,0,4,1,0,1,4,1,1
879143,87,1,4,0,1,0,4,0,3
738633,73,1,3,1,1,0,3,0,3
702455,70,0,2,0,4,1,0,1,0
902174,90,0,2,0,1,1,2,0,4
544698,54,0,4,1,1,1,4,1,3
213063,21,0,3,0,0,1,1,0,3
131861,13,0,1,1,3,1,1,0,1
26061,2,1,1,0,0,1,1,0,1
68283,6,1,3,0,2,1,3,0,3
415379,41,1,0,0,3,1,2,1,4
244230,24,0,4,0,2,0,3,0,0
605397,60,1,0,0,3,1,4,1,2
151769,15,0,1,1,2,1,1,1,4
362147,36,0,2,0,1,0,4,1,2
619394,61,1,4,0,3,1,4,0,4
962263,96,0,2,0,2,1,1,0,3
340074,34,0,0,0,0,1,2,0,4
172957,17,0,2,1,4,1,0,1,2
943857,94,0,3,1,3,1,0,1,2
393388,39,0,3,0,3,1,3,1,3
458909,45,1,3,1,4,0,0,1,4
472818,47,0,2,1,3,0,1,1,3
223790,22,0,3,1,2,1,4,0,0
654193,65,0,4,0,1,1,4,0,3
164898,16,0,4,1,3,1,4,1,3
689755,68,1,4,1,2,1,0,1,0
592021,59,0,2,0,0,0,2,0,1
959922,95,1,4,1,4,0,2,0,2
958967,95,1,3,1,4,1,1,1,2
416667,41,1,1,1,1,1,1,1,2
950122,95,0,0,0,1,0,2,0,2
210462,21,0,0,0,4,1,1,0,2
725548,72,1,0,1,0,0,4,1,3
190336,19,0,0,0,3,0,3,1,1
988684,98,1,3,1,1,1,3,0,4
99186,9,1,4,0,1,1,3,1,1
213609,21,0,3,1,1,0,0,1,4
574544,57,0,4,1,0,0,4,0,4
939516,93,1,4,1,0,0,1,1,1
757253,75,1,2,0,2,1,0,0,3
957103,95,1,2,0,1,0,0,0,3
19727,1,1,4,1,2,0,2,1,2
998958,99,1,3,1,4,1,0,1,3
267584,26,1,2,1,0,1,3,0,4
821635,82,0,1,1,1,0,3,1,0
962379,96,0,2,0,3,1,2,1,4
142858,14,0,2,1,3,1,0,1,3
824809,82,0,4,1,3,0,0,1,4
573135,57,0,3,0,1,0,3,1,0
411764,41,0,1,1,2,1,1,0,4
6690,0,1,1,1,1,1,4,0,0
206549,20,1,1,1,0,0,4,1,4
746738,74,1,1,1,2,0,3,1,3
643251,64,0,3,0,2,1,0,0,1
964986,96,0,4,1,4,1,3,1,1
924244,92,0,4,0,2,0,4,0,4
207273,20,1,2,0,2,1,2,0,3
382937,38,0,2,1,4,0,3,1,2
378294,37,1,3,0,2,1,4,0,4
408296,40,1,3,0,2,1,4,1,1
426400,42,1,1,0,4,0,0,0,0
372959,37,0,2,1,4,1,0,1,4
431331,43,0,1,0,3,0,3,0,1
216544,21,1,1,1,0,0,4,0,4
27959,2,1,2,1,4,1,0,1,4
314864,31,0,4,1,3,1,1,0,4
818823,81,1,3,1,3,0,2,0,3
25092,2,1,0,0,0,1,4,0,2
421809,42,0,1,1,3,0,0,1,4
60811,6,0,0,1,3,0,1,0,1
935888,93,1,0,1,3,1,3,1,3
393869,39,0,3,1,3,1,1,1,4
669514,66,1,4,1,0,0,1,0,4
500589,50,0,0,1,0,1,3,1,4
19455,1,1,4,0,4,1,0,1,0
740919,74,0,0,1,4,0,1,1,4
588354,58,1,3,0,3,1,0,0,4
412473,41,0,2,0,4,1,2,0,3
502623,50,0,2,1,1,0,2,0,3
198648,19,1,3,1,1,0,4,1,3
665909,66,1,0,1,4,0,0,1,4
764752,76,0,4,1,2,1,0,0,2
247786,24,1,2,1,2,1,3,1,1
927377,92,1,2,0,3,1,2,1,2
127803,12,1,2,1,3,0,0,0,3
28607,2,1,3,1,1,0,0,1,2
424578,42,0,4,1,0,1,2,1,3
